SAMPID,SMATSSCR,SMCENTER,SMPTHNTS,SMRIN,SMTS,SMTSD,SMUBRID,SMTSISCH,SMTSPAX,SMTSTPTREF,SMNABTCH,SMNABTCHT,SMNABTCHD,SMGEBTCH,SMGEBTCHD,SMGEBTCHT,SMAFRZE,SMGTC,SME2MPRT,SMCHMPRS,SMNTRART,SMNUMGPS,SMMAPRT,SMEXNCRT,SM550NRM,SMGNSDTC,SMUNMPRT,SM350NRM,SMRDLGTH,SMMNCPB,SME1MMRT,SMSFLGTH,SMESTLBS,SMMPPD,SMNTERRT,SMRRNANM,SMRDTTL,SMVQCFL,SMMNCV,SMTRSCPT,SMMPPDPR,SMCGLGTH,SMGAPPCT,SMUNPDRD,SMNTRNRT,SMMPUNRT,SMEXPEFF,SMMPPDUN,SME2MMRT,SME2ANTI,SMALTALG,SME2SNSE,SMMFLGTH,SME1ANTI,SMSPLTRD,SMBSMMRT,SME1SNSE,SME1PCTS,SMRRNART,SME1MPRT,SMNUM5CD,SMDPMPRT,SME2PCTS
GTEX-YJ89-0011-R10a-SM-4SOK9,,"C1, A1",,8.2,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-3995,9/19/13,TrueSeq.v1,USE ME,,0.9369773,58541,0.9503099,1063,0.9441834,0.880732,0.2957218,24293,0.73107505,0.7680679,76,37.602257,0.003904348,185,42381989,54795676,0.04925531,4191228,58034990,3032368,0.63169587,142094,26610728,80870,0.044748683,0,0.06957792,0.69026893,0.83157253,40059751,0.002445138,11336679,3057362,11457559,163,11511123,7008444,0.003180312,11632539,50.26231,0.072218984,0.9513895,813,0.26892495,50.265156
GTEX-YJ89-0011-R5a-SM-4V6GM,,"C1, A1",,8,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-4035,10/13/13,TrueSeq.v1,USE ME,,0.9452589,62018,0.9677734,1030,0.9498811,0.9156511,0.23146406,24596,0.40592897,0.8648102,76,36.9272,0.003128571,414,21020604,92897338,0.032105334,12182223,97798912,6940640,0.703587,142211,45401955,81060,0.04475261,0,0.052122343,0.38558424,0.8697596,37709722,0.003015051,19742551,6117152,20679177,395,20581827,5633439,0.003072087,20213143,49.54813,0.12456399,0.9545033,787,0.59407103,51.158566
GTEX-YJ89-0011-R6a-SM-4V6GN,,"C1, A1",,7,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-4035,10/13/13,TrueSeq.v1,USE ME,,0.94039136,106577,0.9605067,792,0.94571793,0.8896223,0.2882068,26651,0.5273247,0.80114406,76,49.46724,0.002984884,510,32935604,96164675,0.039259583,10195580,101684304,7557404,0.6264056,150151,46828717,49300,0.027098618,0,0.07088442,0.4987004,0.8413317,50710005,0.002901637,19447846,5770134,20334234,426,20248683,9658018,0.002943495,19964867,49.647114,0.100267,0.95104456,867,0.47267538,51.11405
GTEX-YJ89-0011-R8b-SM-4SOK8,,"C1, A1",,7.1,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-4215,10/13/13,TrueSeq.v1,USE ME,,0.9308899,71062,0.9511784,935,0.9397168,0.8724209,0.27289516,25947,0.49598163,0.8340072,76,31.773518,0.003417157,375,21959359,71394122,0.04863487,8400149,75974078,3424250,0.6468882,147779,34573509,62158,0.03493422,0,0.07875751,0.46608227,0.8198286,35410172,0.00251779,14556354,4851734,14851831,259,14823823,6375805,0.002971697,15131835,50.514114,0.11056598,0.9485437,844,0.5040184,50.502373
GTEX-YJ89-3026-SM-5IFJI,1,C1,4 pieces,6.3,Brain,Brain - Cortex,1870,1225,1368,Actual Death,BP-45395,RNA Extraction from Paxgene-derived Lysate Plate Based,11/1/13,LCSET-4830,3/20/14,TrueSeq.v1,USE ME,,0.92884636,65236,0.96841204,836,0.936504,0.90049565,0.2843704,25483,0.6543578,0.7690448,76,54.427753,0.003066158,295,43931583,79429305,0.03130468,4955892,84814698,6598168,0.660121,145673,38458498,63612,0.036604755,0,0.06791646,0.6128087,0.8433178,51975186,0.002951609,16762545,4347854,17062313,282,17126449,8978424,0.003009352,17246959,50.1753,0.058431998,0.94416165,833,0.3456422,50.443115
GTEX-Z93S-0011-R10a-SM-4RGNM,,"C1, A1",,8.2,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-3879,9/26/13,TrueSeq.v1,USE ME,,0.9327293,88870,0.9635315,960,0.94043845,0.9038348,0.26093587,25296,0.70803344,0.79675466,76,52.267616,0.005498798,233,52749556,75678846,0.036041737,5439416,80471880,7233646,0.67591965,145547,36718522,86437,0.04391863,0,0.059696745,0.66586185,0.850001,53583156,0.002401805,15860004,3532361,16251422,238,16323647,9627538,0.003962994,16313512,49.98447,0.067594,0.9481475,822,0.29196653,50.609467
GTEX-Z93S-0011-R5b-SM-4RGNI,,"C1, A1",,8.1,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-3879,9/26/13,TrueSeq.v1,USE ME,,0.9297315,63795,0.96485037,986,0.9372726,0.89804447,0.25963446,24504,0.62988687,0.80233425,76,32.84919,0.005730376,214,29054703,58253954,0.034892052,5415731,62152626,5215464,0.6577457,143854,28262488,82678,0.045133337,0,0.06680592,0.5903757,0.8417125,36693399,0.00268004,12259701,2892513,12601629,168,12605307,5740131,0.004217479,12651371,50.091194,0.087136,0.9448138,806,0.3701132,50.68767
GTEX-Z93S-0011-R6b-SM-4RGNJ,,"C1, A1",,8.4,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-3879,9/26/13,TrueSeq.v1,USE ME,,0.93563676,81838,0.95744324,971,0.94245505,0.8805008,0.2982262,25613,0.73180604,0.78925496,76,41.446007,0.005353073,187,48514631,62671152,0.04214858,4438459,66497764,5690128,0.62351376,147333,30428172,69490,0.03928166,0,0.07694245,0.6896943,0.82983243,45863129,0.002381065,13145540,3071661,13313971,169,13370326,8143444,0.00387782,13472670,50.19063,0.06674599,0.9492733,847,0.26819396,50.31828
GTEX-Z93S-0011-R8a-SM-4RGNL,,"C1, A1",,7.2,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41079,RNA isolation_PAXgene Tissue miRNA,7/19/13,LCSET-3879,9/26/13,TrueSeq.v1,USE ME,,0.9354325,77193,0.965164,963,0.9424108,0.9035807,0.2676833,25319,0.683157,0.8333331,76,48.86733,0.005591652,304,44414458,71408237,0.03455411,5097932,75771880,6741178,0.6932705,145629,34691847,75069,0.037815735,0,0.061583325,0.64381456,0.85154426,48783040,0.002455094,14755872,3295181,15087130,222,15078933,8461691,0.004034986,15207798,50.212738,0.06728,0.94938904,815,0.31684294,50.555
GTEX-Z93S-2926-SM-57WB9,1,C1,4 pieces,6.6,Brain,Brain - Cortex,1870,1141,1175,Actual Death,BP-42128,RNA Extraction from Paxgene-derived Lysate Plate Based,8/9/13,LCSET-4415,12/21/13,TrueSeq.v1,USE ME,,0.9307818,64324,0.96812016,1010,0.94255704,0.910485,0.26661894,24809,0.67948276,0.7614285,76,53.143,0.002423789,289,46482351,75406933,0.0315086,3825400,80002522,8956012,0.64818054,144037,36548910,83102,0.04778677,0,0.057635136,0.64045125,0.85818404,51237713,0.00301961,15933192,3787862,16104932,286,16293683,9202369,0.002717978,16544662,50.382145,0.047815993,0.9543321,826,0.3205172,50.268024
GTEX-ZAB4-0011-R10a-SM-4SOKH,,"C1, A1",,7.1,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41239,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-3995,9/19/13,TrueSeq.v1,USE ME,,0.9375958,100318,0.9557997,843,0.944439,0.87852716,0.29584393,26103,0.67886287,0.8087606,76,55.936123,0.003986497,331,52260230,85521082,0.04388731,5789458,90552254,4737570,0.6534745,147618,41531596,57111,0.0334325,0,0.07727253,0.6411446,0.8297153,58057086,0.00252304,17627106,4438312,17859438,304,17885537,10402463,0.00326007,18113539,50.31668,0.063935,0.9512822,847,0.32113716,50.32735
GTEX-ZAB4-0011-R5a-SM-4SOKC,,"C1, A1",,8.2,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41209,RNA isolation_PAXgene Tissue miRNA,7/22/13,LCSET-3995,9/19/13,TrueSeq.v1,USE ME,,0.93918186,82759,0.94909996,756,0.9454552,0.8546951,0.31457135,25860,0.7486695,0.7197557,76,47.506176,0.003879302,213,57924035,68939445,0.050516535,4798573,72916668,3907812,0.5929916,147638,33495059,52787,0.029202536,0,0.09440485,0.7078335,0.80807596,51612865,0.002349711,14267199,3827565,14493325,198,14546127,9101531,0.003119581,14593317,50.080975,0.065809,0.95172846,855,0.2513304,50.39312
GTEX-ZAB4-0011-R6a-SM-4SOKD,,"C1, A1",,6.8,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41209,RNA isolation_PAXgene Tissue miRNA,7/22/13,LCSET-3995,9/19/13,TrueSeq.v1,USE ME,,0.93309397,61994,0.96170366,929,0.9417792,0.88046646,0.25430173,25168,0.6391796,0.8479055,76,34.86352,0.00413465,234,30753347,59547606,0.038068667,5317988,63228844,3484202,0.6363997,145846,28876728,69477,0.0378729,0,0.08123722,0.601966,0.829205,38061618,0.002677004,12488535,3089951,12740855,184,12790904,6306627,0.003412548,12896974,50.20646,0.084107,0.9504643,803,0.36082032,50.500053
GTEX-ZAB4-0011-R8b-SM-4SOKF,,"C1, A1",,7.5,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41209,RNA isolation_PAXgene Tissue miRNA,7/22/13,LCSET-4215,10/13/13,TrueSeq.v1,USE ME,,0.9361662,91592,0.96043545,848,0.94420564,0.87766033,0.264731,25997,0.64354694,0.7980937,76,48.222412,0.003539701,385,40560580,76970085,0.03932147,5575284,81518356,4276052,0.6407892,147825,37379067,59514,0.03358608,0,0.08277508,0.6076406,0.82869184,49533862,0.00258476,15802698,3885423,16016632,270,16041404,8868150,0.003066296,16319536,50.429737,0.06839299,0.95224494,831,0.35645306,50.33617
GTEX-ZAJG-3126-SM-5HL9J,1,C1,4 pieces,6.3,Brain,Brain - Cortex,1870,893,473,Actual Death,BP-45247,RNA Extraction from Paxgene-derived Lysate Plate Based,10/29/13,LCSET-4807,2/28/14,TrueSeq.v1,USE ME,,0.9306179,76725,0.9687434,949,0.9400367,0.8774041,0.26660103,25317,0.70379657,0.8527744,76,48.084538,0.003177713,293,46679413,68369562,0.03107105,5064168,72730740,6824492,0.69408166,144522,33078361,69879,0.037481777,0,0.091339305,0.66159457,0.824792,48118260,0.003382284,13859237,3617926,14316380,214,14355026,7335211,0.003278974,14391080,50.06271,0.06962899,0.94945544,830,0.2962035,50.81124
GTEX-ZAK1-3026-SM-5S2MJ,1,C1,4 pieces,7.1,Brain,Brain - Cortex,1870,856,1168,Actual Death,BP-42024,RNA isolation_PAXgene Tissue miRNA,8/7/13,LCSET-4988,3/31/14,TrueSeq.v1,USE ME,,0.9357058,73211,0.96362674,925,0.9456173,0.87283313,0.26115632,25536,0.6656936,0.7440392,76,44.11147,0.001774096,231,41170377,71046923,0.036041886,3375343,75132848,5620334,0.63270086,146190,34332743,67874,0.034751896,0,0.09079362,0.6294914,0.8253661,47295481,0.001999579,14844273,3446686,15175984,248,15271477,8496703,0.001885656,15379984,50.177002,0.044924997,0.9555288,822,0.33430642,50.552483
GTEX-ZDXO-0011-R10a-SM-4WWD8,,"B1, A1",,7.7,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41252,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4179,11/8/13,TrueSeq.v1,USE ME,,0.93879586,76863,0.95830965,834,0.9462691,0.8791063,0.26962444,25580,0.7427254,0.8017893,76,47.935505,0.002830616,316,54547018,66582568,0.041364595,3618359,70363246,5503866,0.6445323,146508,32330286,66201,0.036168728,0,0.079203345,0.7028181,0.8318711,49452564,0.002527727,13551271,3337043,13775716,220,13814835,8294335,0.002680368,13944720,50.233944,0.05142399,0.9537423,824,0.2572746,50.410664
GTEX-ZDXO-0011-R5a-SM-4WKG5,,"B1, A1",,7.4,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41239,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4170,10/28/13,TrueSeq.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTEX-ZDXO-0011-R6a-SM-4WWCT,,"B1, A1",,6.9,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41239,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4179,11/8/13,TrueSeq.v1,USE ME,,0.93076336,89766,0.95232785,775,0.93982714,0.872329,0.26973826,25938,0.6390869,0.76790357,76,49.64009,0.002966506,303,42200110,81424786,0.047426615,7665993,86638038,7370954,0.6274757,146842,39469726,48694,0.025464697,0,0.079998836,0.60063124,0.81983846,52037513,0.002695997,16934627,5292339,17265383,308,17367460,8810494,0.002832556,17486160,50.17028,0.08848299,0.948891,871,0.3609131,50.483566
GTEX-ZDXO-0011-R8a-SM-4WWD7,,"B1, A1",,7.8,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41252,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4179,11/8/13,TrueSeq.v1,USE ME,,0.92884886,59030,0.9529999,1002,0.9381838,0.876891,0.2526993,25470,0.6293784,0.83482397,76,33.77411,0.003064807,204,29958045,60255030,0.046755794,4926842,64225192,5353068,0.6482012,146831,29194329,70308,0.04102599,0,0.07610888,0.5904726,0.8226849,37923214,0.00281778,12601926,4007841,12809435,192,12879557,6035739,0.002942523,13032542,50.295197,0.07671198,0.94751865,814,0.3706216,50.408302
GTEX-ZDXO-2126-SM-4WKFI,1,B1,2 pieces,6,Brain,Brain - Cortex,1870,1261,981,Actual Death,BP-42528,RNA Extraction from Paxgene-derived Lysate Plate Based,8/21/13,LCSET-4170,10/28/13,TrueSeq.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTEX-ZE7O-0011-R10a-SM-57WAZ,,"B1, A1",,6.2,Brain,Brain - Frontal Cortex (BA9),9834,,,Presumed Death,BP-41252,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4415,12/21/13,TrueSeq.v1,USE ME,,0.92734474,83282,0.96487236,896,0.93891245,0.8944775,0.2986872,24432,0.6739294,0.75212544,76,46.57899,0.002173843,449,36999972,61739878,0.034874476,4204950,65756802,7672596,0.66269076,142090,29905514,67539,0.039363,0,0.07039492,0.6327607,0.83983606,41608318,0.00271564,11829885,3310900,12132209,238,12181206,7795810,0.002441404,12379357,50.403393,0.063947,0.95048004,843,0.3260706,50.630836
GTEX-ZE7O-0011-R5a-SM-57WBO,,"B1, A1",,8,Brain,Brain - Caudate (basal ganglia),1873,,,Presumed Death,BP-41252,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4415,12/21/13,TrueSeq.v1,USE ME,,0.92736316,62878,0.96043587,1011,0.93951225,0.88155675,0.2843333,25363,0.60119444,0.843415,76,35.377186,0.00211552,226,29471145,65903851,0.039347276,6300873,70146884,7992538,0.6732837,145571,31913525,74146,0.040620245,0,0.07887917,0.5648295,0.8282333,39621027,0.002687393,13931597,4091660,14103465,247,14240470,5918918,0.002397759,14520827,50.48739,0.089824,0.9516613,820,0.3988056,50.306522
GTEX-ZE7O-0011-R6a-SM-57WCI,,"B1, A1",,6.9,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Presumed Death,BP-41299,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4415,12/21/13,TrueSeq.v1,USE ME,,0.91971606,54612,0.96712726,1334,0.93355095,0.9046916,0.22839564,24131,0.4536891,0.86281,76,27.269743,0.002255586,292,17509505,65823394,0.03277502,9595518,70508624,9049092,0.77108985,138696,31822514,113514,0.06032501,0,0.06243566,0.4235419,0.84457564,29863355,0.002847572,14145773,4228010,14292768,277,14392001,3702632,0.002547192,14885628,50.843014,0.13609,0.94738597,767,0.54631096,50.258446
GTEX-ZE7O-3126-SM-5HL5X,1,B1,2 pieces,5.8,Brain,Brain - Cortex,1870,1284,912,Presumed Death,BP-45395,RNA Extraction from Paxgene-derived Lysate Plate Based,11/1/13,LCSET-4806,3/2/14,TrueSeq.v1,USE ME,,0.93658966,55608,0.96958005,1151,0.94393575,0.91154534,0.26675248,24234,0.6384083,0.8407568,76,39.052486,0.003582647,185,31054406,59966366,0.03020373,4904236,63528020,7017914,0.7400985,140056,29085722,92035,0.0513108,0,0.058034714,0.6026164,0.86044025,38283028,0.002529996,12667053,3249813,13008710,199,12998413,6043931,0.003060418,13074469,50.145855,0.077198,0.9512817,786,0.36159164,50.66533
GTEX-ZE9C-0011-R5a-SM-5EGLO,,"C1, A1",,8,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41299,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4797,2/11/14,TrueSeq.v1,USE ME,,0.93726337,78770,0.96267635,760,0.945632,0.8974831,0.26935053,25896,0.5905244,0.8285235,76,50.687035,0.002443262,390,38859511,90293341,0.037110377,10636894,95484654,8027200,0.669188,146873,43886452,59336,0.031689927,0,0.06519326,0.55841875,0.8486887,53320420,0.002670606,19230194,4838686,19540170,349,19601197,8287762,0.002555928,19850629,50.31612,0.11139899,0.9540005,863,0.4094756,50.39976
GTEX-ZE9C-0011-R6a-SM-4WWCW,,"C1, A1",,7.6,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41299,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4179,11/8/13,TrueSeq.v1,USE ME,,0.93625563,85120,0.95616794,882,0.94386464,0.88837135,0.25971135,25595,0.60870653,0.80564445,76,48.2013,0.002989579,292,38077405,82662078,0.043623544,10058982,87578316,7408586,0.68696994,145778,40145516,61809,0.032654177,0,0.067796685,0.57453656,0.8385023,50316948,0.002670134,17420418,4888314,17790022,323,17837925,8221535,0.002831144,17934731,50.135307,0.11485699,0.95147365,852,0.39129344,50.524853
GTEX-ZE9C-3026-SM-4WKHB,2,C1,4 pieces,8.1,Brain,Brain - Cortex,1870,689,1273,Actual Death,BP-42588,RNA Extraction from Paxgene-derived Lysate Plate Based,8/22/13,LCSET-4170,10/28/13,TrueSeq.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTEX-ZF28-0011-R10a-SM-4WWEH,,"C1, A1",,8.1,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41252,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4180,11/2/13,TrueSeq.v1,USE ME,,0.9041379,80535,0.95290744,701,0.91535944,0.8721104,0.3142182,26206,0.7218056,0.71014386,76,63.216206,0.010023962,224,66404596,88724810,0.046646412,6422316,96928928,13900840,0.6167065,148411,42741250,47736,0.02794923,0,0.080796964,0.6607115,0.79829454,64042061,0.002915353,18464951,5539713,18590777,203,18795391,11430370,0.00651323,19170720,50.494293,0.06625799,0.9265809,896,0.27819443,50.169777
GTEX-ZF28-0011-R5a-SM-4WWCZ,,"C1, A1",,7.5,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41299,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4179,11/8/13,TrueSeq.v1,USE ME,,0.93126965,73187,0.9582638,1071,0.94007,0.8914232,0.24025047,24858,0.52411896,0.8548553,76,38.920265,0.002925707,394,26575232,78254541,0.04160102,10428223,83243320,6619584,0.7119208,142716,37963189,80947,0.045138195,0,0.066840515,0.49270847,0.83800024,41014689,0.002667432,16519427,4996594,16870476,342,16879541,6242919,0.002797778,17127961,50.36524,0.12527399,0.9488702,798,0.475881,50.525677
GTEX-ZF28-0011-R6a-SM-4WKHI,,"C1, A1",,6.7,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41239,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4170,10/28/13,TrueSeq.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTEX-ZF28-0011-R8a-SM-4WWFW,,"C1, A1",,6.2,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41239,RNA isolation_PAXgene Tissue miRNA,7/23/13,LCSET-4180,11/2/13,TrueSeq.v1,USE ME,,0.889514,52157,0.9010339,1096,0.8998716,0.8301364,0.26187947,24904,0.4366808,0.8282459,76,29.345966,0.01024,195,18824332,75094959,0.0988586,17838600,83450754,11035408,0.69390815,143857,36244090,82377,0.044326887,0,0.07089744,0.3929566,0.74701613,32792526,0.00329838,15180677,9806511,15272391,166,15244801,4538185,0.00680914,15892196,51.039593,0.213762,0.9102291,796,0.5633192,50.15058
GTEX-ZF28-3026-SM-4WKHP,1,C1,4 pieces,6.1,Brain,Brain - Cortex,1870,596,499,Actual Death,BP-42588,RNA Extraction from Paxgene-derived Lysate Plate Based,8/22/13,LCSET-4170,10/28/13,TrueSeq.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTEX-ZUA1-0011-R10a-SM-51MT6,,"C1, A1",,8.1,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41480,RNA isolation_PAXgene Tissue miRNA,7/29/13,LCSET-4207,11/20/13,TrueSeq.v1,USE ME,,0.9110011,73608,0.9664608,902,0.9253139,0.90621156,0.28523457,25852,0.6153325,0.7696835,76,51.84801,0.002470257,390,40217297,84550699,0.033190537,5886478,91375156,20438700,0.6369805,147438,40734705,72756,0.03841617,0,0.060249355,0.5693757,0.8385301,52026788,0.003104669,17945587,5095947,17996204,331,18227695,9292767,0.002782557,18830063,50.812744,0.06442099,0.93962663,846,0.38466758,50.07041
GTEX-ZUA1-0011-R5b-SM-51MTG,,"C1, A1",,8.4,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-42240,RNA isolation_PAXgene Tissue miRNA,8/13/13,LCSET-4207,11/20/13,TrueSeq.v1,USE ME,,0.90837014,68797,0.9590134,1020,0.9242221,0.89318585,0.26731235,25213,0.6766249,0.84523743,76,44.63943,0.002593961,235,41021722,67053188,0.0407264,6036020,72550940,16208130,0.7034022,144374,32206029,82024,0.046126455,0,0.06582746,0.6253517,0.82550216,45369858,0.003264905,14001447,3906735,14101876,227,14331332,7714635,0.002923679,14742259,50.7067,0.08319699,0.9400741,820,0.32337508,50.178677
GTEX-ZUA1-0011-R6b-SM-4YCDD,,"C1, A1",,7.3,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-41480,RNA isolation_PAXgene Tissue miRNA,7/29/13,LCSET-4197,11/20/13,TrueSeq.v1,USE ME,,0.91733575,105866,0.9684608,698,0.93229884,0.8839283,0.30753973,26505,0.66417074,0.74362427,76,63.275307,0.00251045,507,52663027,91042709,0.031231802,6266847,97654002,14842138,0.5936486,150033,43822543,43995,0.025199225,0,0.08453245,0.6192056,0.82408535,60467904,0.002888626,18439612,4658429,18813484,365,19079183,12109965,0.002696503,19382546,50.39437,0.06417399,0.94726187,891,0.33582923,50.501797
GTEX-ZUA1-0011-R8b-SM-51MST,,"C1, A1",,7.8,Brain,Brain - Hypothalamus,1898,,,Actual Death,BP-41480,RNA isolation_PAXgene Tissue miRNA,7/29/13,LCSET-4207,11/20/13,TrueSeq.v1,USE ME,,0.9102817,55997,0.9619425,930,0.9261267,0.89680976,0.29641476,24948,0.63558686,0.757146,76,39.40061,0.002498488,246,32408629,63069423,0.03778159,4768853,68100210,13870434,0.64558864,144946,30319923,75261,0.041857686,0,0.06513277,0.58863395,0.8305595,40086098,0.003174947,13285793,3826281,13286211,210,13480549,6945448,0.002830931,14000603,50.9462,0.070026994,0.9419717,849,0.36441308,50.000786
GTEX-ZUA1-3026-SM-59HJC,1,C1,4 pieces,7.5,Brain,Brain - Cortex,1870,992,646,Actual Death,BP-43231,RNA Extraction from Paxgene-derived Lysate Plate Based,9/6/13,LCSET-4419,1/14/14,TrueSeq.v1,USE ME,,0.85588616,68214,0.96786433,767,0.89574903,0.8843621,0.29611155,25630,0.7033067,0.7954196,76,46.416084,0.00243704,184,48421710,68380826,0.031737346,2760351,76339260,12492128,0.603368,146701,31989514,53802,0.030422943,0,0.083502255,0.6299863,0.79216653,48092687,0.003858939,13938851,3557626,14214730,199,15247422,8668968,0.00311635,15492419,50.398502,0.036158994,0.9356121,857,0.2966934,50.489956
GTEX-ZV68-0011-R10a-SM-51MT7,,"B1, A1",,6.7,Brain,Brain - Frontal Cortex (BA9),9834,,,Actual Death,BP-41305,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4207,11/20/13,TrueSeq.v1,USE ME,,0.88951194,60001,0.97328323,1180,0.9081009,0.9166019,0.23927307,24477,0.45373687,0.8338631,76,39.5349,0.003188401,382,22733792,85095347,0.02657888,10657569,93706926,21512864,0.74492705,140596,40770939,93999,0.051117055,0,0.056681372,0.41203886,0.83236694,38610898,0.00395342,18296936,5620083,18319152,358,18558048,5848162,0.00356308,19548987,51.300205,0.113732986,0.9266899,772,0.5462631,50.03034
GTEX-ZV68-0011-R5a-SM-4YCDW,,"B1, A1",,7,Brain,Brain - Caudate (basal ganglia),1873,,,Actual Death,BP-41299,RNA isolation_PAXgene Tissue miRNA,7/24/13,LCSET-4197,11/20/13,TrueSeq.v1,USE ME,,0.9204509,43516,0.97407496,1297,0.93284166,0.9209338,0.26064262,23179,0.4679873,0.7814181,76,27.470015,0.003247947,215,17032079,60877360,0.025800511,7747354,65260118,9424834,0.73026115,136791,29445434,102679,0.054871146,0,0.053141233,0.43655807,0.8590854,28489832,0.003546059,13171460,3939980,13282402,210,13313429,4018696,0.003395023,13835798,50.96203,0.11871498,0.94523245,772,0.5320127,50.20969
GTEX-ZV68-0011-R6a-SM-51MSR,,"B1, A1",,5.9,Brain,Brain - Nucleus accumbens (basal ganglia),1882,,,Actual Death,BP-42240,RNA isolation_PAXgene Tissue miRNA,8/13/13,LCSET-4207,11/20/13,TrueSeq.v1,USE ME,,0.8955551,39788,0.9754384,1472,0.91447836,0.93526506,0.21427318,22574,0.3558306,0.8430308,76,24.47711,0.003465266,241,12691106,66799717,0.0244697,12805030,73046798,15573184,0.77268994,132193,32026096,147141,0.082318805,0,0.040173374,0.3253994,0.8552796,23769384,0.004147299,14367910,4601248,14629266,244,14760523,3759880,0.003799226,15425930,51.102165,0.17529899,0.9334016,715,0.6441694,50.450657
