Assay_Type_s	AssemblyName_s	AvgSpotLen_l	BioSample_s	Center_Name_s	Experiment_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	data_type_s	instrument_name_s	lane_s	library_type_s	product_order_s	product_part_number_s	work_request_s	BioProject_s	Consent_s	Organism_s	Platform_s	SRA_Study_s
RNA-Seq	GRCh37	152	SAMN02787412	BI	SRX630021	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-233050	2014-10-04	4478	1926	2014-06-27	SRR1469839	SRS648369	GTEX-145LV-1326-SM-5S2QI	RNA	SL-HDE	1	cDNAShotgunStrandAgnostic	PDO-3123	P-RNA-0002	40216	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789536	BI	SRX630030	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215547	2014-10-04	5146	2301	2014-06-27	SRR1469859	SRS648370	GTEX-131XF-0326-SM-5DUVR	RNA	SL-HDF	2	cDNAShotgunStrandAgnostic	PDO-2680	P-RNA-0002	39828	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793094	BI	SRX630044	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-233521	2014-10-04	6944	3150	2014-06-27	SRR1469880	SRS648371	GTEX-PW2O-1826-SM-5SI7R	RNA	SL-HDH	1	cDNAShotgunStrandAgnostic	PDO-3129	P-RNA-0002	40227	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787414	BI	SRX630057	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232151	2014-10-04	5667	2602	2014-06-27	SRR1469904	SRS648372	GTEX-YFC4-3126-SM-5PNV6	RNA	SL-HDG	2	cDNAShotgunStrandAgnostic	PDO-3025	P-RNA-0002	40128	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789722	BI	SRX630066	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232506	2014-10-04	6729	3248	2014-06-27	SRR1469926	SRS648373	GTEX-145LS-2026-SM-5Q5D7	RNA	SL-HBV	1	cDNAShotgunStrandAgnostic	PDO-3078	P-RNA-0002	40182	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793668	BI	SRX630081	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215683	2014-10-04	6660	3347	2014-06-27	SRR1469950	SRS648374	GTEX-ZU9S-1626-SM-5E452	RNA	SL-HDF	2	cDNAShotgunStrandAgnostic	PDO-2681	P-RNA-0002	39829	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791732	BI	SRX630093	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-191588	2014-10-04	5624	2650	2014-06-27	SRR1469973	SRS648375	GTEX-ZDYS-0726-SM-4WKGN	RNA	SL-HDD	2	cDNAShotgunStrandAgnostic	PDO-2180	P-RNA-0002	38406	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793171	BI	SRX630103	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215836	2014-10-04	5445	2641	2014-06-27	SRR1469997	SRS648376	GTEX-ZYY3-2726-SM-5EGH4	RNA	SL-HDD	1	cDNAShotgunStrandAgnostic	PDO-2830	P-RNA-0002	39959	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789806	BI	SRX630110	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-229090	2014-10-04	4906	2415	2014-06-27	SRR1470016	SRS648377	GTEX-13NYC-0126-SM-5L3F4	RNA	SL-HDE	1	cDNAShotgunStrandAgnostic	PDO-2915	P-RNA-0002	40036	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788997	BI	SRX630112	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-231548	2014-10-04	9106	4654	2014-06-27	SRR1470035	SRS648378	GTEX-13SLW-0011-R9a-SM-5O9BT	RNA	SL-HEB	7	cDNAShotgunStrandAgnostic	PDO-3019	P-RNA-0002	40122	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790862	BI	SRX630119	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-228527	2014-10-04	5790	3014	2014-06-27	SRR1470057	SRS648379	GTEX-13OW5-2826-SM-5KM1G	RNA	SL-HEF	6	cDNAShotgunStrandAgnostic	PDO-2913	P-RNA-0002	40034	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789689	BI	SRX630122	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-227183	2014-10-04	7148	3852	2014-06-27	SRR1470075	SRS648381	GTEX-139TS-0226-SM-5K7W5	RNA	SL-HEL	6	cDNAShotgunStrandAgnostic	PDO-2911	P-RNA-0002	40032	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791625	BI	SRX630126	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-226950	2014-10-04	7202	3866	2014-06-27	SRR1470093	SRS648382	GTEX-13NYC-0726-SM-5J2NQ	RNA	SL-HBW	2	cDNAShotgunStrandAgnostic	PDO-2910	P-RNA-0002	40031	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793519	BI	SRX630130	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232295	2014-10-04	6716	3385	2014-06-27	SRR1470111	SRS648383	GTEX-145MI-0011-R6a-SM-5PNZA	RNA	SL-HED	1	cDNAShotgunStrandAgnostic	PDO-3026	P-RNA-0002	40129	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790165	BI	SRX630133	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232876	2014-10-04	5101	2244	2014-06-27	SRR1470132	SRS648384	GTEX-14ICL-0526-SM-5RQJ6	RNA	SL-HDD	1	cDNAShotgunStrandAgnostic	PDO-3082	P-RNA-0002	40184	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789996	BI	SRX630149	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215695	2014-10-04	6714	3368	2014-06-27	SRR1470152	SRS648385	GTEX-ZUA1-1926-SM-5E45E	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-2681	P-RNA-0002	39829	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790629	BI	SRX630152	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-226947	2014-10-04	7983	4307	2014-06-27	SRR1470175	SRS648386	GTEX-13FXS-3126-SM-5J2NN	RNA	SL-HEK	6	cDNAShotgunStrandAgnostic	PDO-2910	P-RNA-0002	40031	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793603	BI	SRX630155	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-226853	2014-10-04	6010	3155	2014-06-27	SRR1470193	SRS648387	GTEX-13N2G-1926-SM-5J1O3	RNA	SL-HEJ	5	cDNAShotgunStrandAgnostic	PDO-2909	P-RNA-0002	40030	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789004	BI	SRX630160	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-230508	2014-10-04	6637	3264	2014-06-27	SRR1470212	SRS648388	GTEX-13NYB-0011-R9b-SM-5MR5P	RNA	SL-HEC	4	cDNAShotgunStrandAgnostic	PDO-3012	P-RNA-0002	40114	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788926	BI	SRX630163	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-214200	2014-10-04	5526	2831	2014-06-27	SRR1470230	SRS648389	GTEX-ZAJG-1526-SM-5CVML	RNA	SL-HDG	2	cDNAShotgunStrandAgnostic	PDO-2679	P-RNA-0002	39827	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789027	BI	SRX630179	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232824	2014-10-04	4828	2147	2014-06-27	SRR1470253	SRS648390	GTEX-Y8E4-2126-SM-5RQHO	RNA	SL-HDF	1	cDNAShotgunStrandAgnostic	PDO-3082	P-RNA-0002	40184	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790222	BI	SRX630187	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-224815	2014-10-04	6083	3044	2014-06-27	SRR1470273	SRS648392	GTEX-YB5K-1426-SM-5IFIB	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-2905	P-RNA-0002	40043	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792536	BI	SRX630196	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-218895	2014-10-04	5842	2805	2014-06-27	SRR1470291	SRS648393	GTEX-12WSG-2826-SM-5FQUS	RNA	SL-HCC	1	cDNAShotgunStrandAgnostic	PDO-2873	P-RNA-0002	40010	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793293	BI	SRX630205	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-212884	2014-10-04	4912	2296	2014-06-27	SRR1470313	SRS648394	GTEX-11ILO-1026-SM-5A5LP	RNA	SL-HDE	2	cDNAShotgunStrandAgnostic	PDO-2463	P-RNA-0002	39180	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792985	BI	SRX630213	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232882	2014-10-04	6045	2676	2014-06-27	SRR1470336	SRS648395	GTEX-14C38-1726-SM-5RQJC	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-3082	P-RNA-0002	40184	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790152	BI	SRX630228	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215630	2014-10-04	6915	3448	2014-06-27	SRR1470356	SRS648396	GTEX-ZYWO-0926-SM-5E43J	RNA	SL-HDE	1	cDNAShotgunStrandAgnostic	PDO-2681	P-RNA-0002	39829	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787469	BI	SRX630232	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-226909	2014-10-04	7316	3968	2014-06-27	SRR1470379	SRS648397	GTEX-13O21-1226-SM-5J2MK	RNA	SL-HEK	7	cDNAShotgunStrandAgnostic	PDO-2910	P-RNA-0002	40031	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791824	BI	SRX630235	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-206137	2014-10-04	6393	2962	2014-06-27	SRR1470397	SRS648398	GTEX-11OF3-0011-R7a-SM-57WCG	RNA	SL-HDD	2	cDNAShotgunStrandAgnostic	PDO-2451	P-RNA-0002	39170	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788569	BI	SRX630247	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-229924	2014-10-04	5270	2473	2014-06-27	SRR1470420	SRS648399	GTEX-13111-0626-SM-5LZVR	RNA	SL-HDJ	2	cDNAShotgunStrandAgnostic	PDO-3010	P-RNA-0002	40112	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792931	BI	SRX630253	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-224531	2014-10-04	6298	3053	2014-06-27	SRR1470438	SRS648400	GTEX-13N1W-3126-SM-5IFHB	RNA	SL-HDJ	1	cDNAShotgunStrandAgnostic	PDO-2906	P-RNA-0002	40027	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792241	BI	SRX630270	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-206551	2014-10-04	6883	3506	2014-06-27	SRR1470459	SRS648401	GTEX-11EQ9-1126-SM-5987I	RNA	SL-HDB	1	cDNAShotgunStrandAgnostic	PDO-2454	P-RNA-0002	39172	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790020	BI	SRX630273	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-174450	2014-10-04	7456	3332	2014-06-27	SRR1470481	SRS648402	GTEX-WL46-0008-SM-4OOSW	RNA	SL-HEB	8	cDNAShotgunStrandAgnostic	PDO-1567	P-RNA-0002	37347	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790615	BI	SRX630286	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232255	2014-10-04	7442	3730	2014-06-27	SRR1470513	SRS648403	GTEX-117YW-1826-SM-5PNY5	RNA	SL-HEM	1	cDNAShotgunStrandAgnostic	PDO-3026	P-RNA-0002	40129	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791783	BI	SRX630297	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-211492	2014-10-04	5199	2704	2014-06-27	SRR1470534	SRS648404	GTEX-11NV4-1426-SM-5BC4W	RNA	SL-HDG	1	cDNAShotgunStrandAgnostic	PDO-2518	P-RNA-0002	39224	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787731	BI	SRX630307	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-194778	2014-10-04	7520	3789	2014-06-27	SRR1470556	SRS648405	GTEX-ZTSS-0726-SM-51MSN	RNA	SL-HDF	1	cDNAShotgunStrandAgnostic	PDO-2215	P-RNA-0002	38623	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792411	BI	SRX630317	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-214239	2014-10-04	6411	3296	2014-06-27	SRR1470580	SRS648406	GTEX-12WSK-0826-SM-5CVNP	RNA	SL-HDG	1	cDNAShotgunStrandAgnostic	PDO-2679	P-RNA-0002	39827	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788747	BI	SRX630324	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-224515	2014-10-04	5438	2616	2014-06-27	SRR1470603	SRS648407	GTEX-133LE-2226-SM-5IFGU	RNA	SL-HDB	2	cDNAShotgunStrandAgnostic	PDO-2906	P-RNA-0002	40027	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787817	BI	SRX630337	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-228610	2014-10-04	5789	2867	2014-06-27	SRR1470624	SRS648408	GTEX-13O61-1626-SM-5KM3T	RNA	SL-HDJ	1	cDNAShotgunStrandAgnostic	PDO-2914	P-RNA-0002	40035	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791567	BI	SRX630347	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-211527	2014-10-04	7306	3742	2014-06-27	SRR1470643	SRS648409	GTEX-12WSH-1526-SM-5BC5W	RNA	SL-HDB	2	cDNAShotgunStrandAgnostic	PDO-2518	P-RNA-0002	39224	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789801	BI	SRX630353	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-176199	2014-10-04	4520	2183	2014-06-27	SRR1470665	SRS648410	GTEX-QV44-1226-SM-4R1KE	RNA	SL-HDC	2	cDNAShotgunStrandAgnostic	PDO-1689	P-RNA-0002	37441	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789807	BI	SRX630361	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-231979	2014-10-04	7319	3705	2014-06-27	SRR1470682	SRS648411	GTEX-13112-0326-SM-5P9IW	RNA	SL-HEH	8	cDNAShotgunStrandAgnostic	PDO-3024	P-RNA-0002	40127	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791524	BI	SRX630364	350	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-185121	2014-10-04	9027	4200	2014-06-27	SRR1470703	SRS648412	GTEX-YJ89-0011-R3b-SM-4V6EF	RNA	SL-HAU	2	cDNAShotgunStrandAgnostic	PDO-1947	P-RNA-0002	38009	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792752	BI	SRX630370	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-187547	2014-10-04	8622	4309	2014-06-27	SRR1470727	SRS648413	GTEX-Y5V5-0426-SM-4VBPU	RNA	SL-HBB	1	cDNAShotgunStrandAgnostic	PDO-1948	P-RNA-0002	38011	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787741	BI	SRX630376	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215710	2014-10-04	6165	3073	2014-06-27	SRR1470751	SRS648414	GTEX-ZVT4-0626-SM-5E45T	RNA	SL-HDE	2	cDNAShotgunStrandAgnostic	PDO-2681	P-RNA-0002	39829	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792324	BI	SRX630392	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-216070	2014-10-04	5223	2376	2014-06-27	SRR1470774	SRS648415	GTEX-ZYY3-1626-SM-5EGJF	RNA	SL-HDG	1	cDNAShotgunStrandAgnostic	PDO-2831	P-RNA-0002	39960	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02793810	BI	SRX630396	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-230442	2014-10-04	6100	3035	2014-06-27	SRR1470798	SRS648416	GTEX-14BMU-0006-SM-5MR3T	RNA	SL-HEC	2	cDNAShotgunStrandAgnostic	PDO-3012	P-RNA-0002	40114	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788218	BI	SRX630400	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-229414	2014-10-04	6432	3132	2014-06-27	SRR1470816	SRS648417	GTEX-13PVQ-1326-SM-5LU4J	RNA	SL-HBS	4	cDNAShotgunStrandAgnostic	PDO-2917	P-RNA-0002	40038	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789455	BI	SRX630405	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-230239	2014-10-04	4648	2231	2014-06-27	SRR1470834	SRS648418	GTEX-13CF3-1226-SM-5LZXN	RNA	SL-HEE	8	cDNAShotgunStrandAgnostic	PDO-3011	P-RNA-0002	40113	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787500	BI	SRX630406	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-220319	2014-10-04	4758	2115	2014-06-27	SRR1470855	SRS648419	GTEX-12WSJ-1426-SM-5GCON	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-2874	P-RNA-0002	40012	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788756	BI	SRX630418	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-232527	2014-10-04	6229	2965	2014-06-27	SRR1470878	SRS648420	GTEX-146FR-1626-SM-5Q5DS	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-3078	P-RNA-0002	40182	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790563	BI	SRX630433	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-230267	2014-10-04	4816	2309	2014-06-27	SRR1470902	SRS648421	GTEX-13JUV-0011-R6b-SM-5LZYG	RNA	SL-HEE	3	cDNAShotgunStrandAgnostic	PDO-3011	P-RNA-0002	40113	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787924	BI	SRX630436	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-194513	2014-10-04	6758	3303	2014-06-27	SRR1470923	SRS648422	GTEX-ZV6S-0003-SM-4YCCT	RNA	SL-HDH	2	cDNAShotgunStrandAgnostic	PDO-2214	P-RNA-0002	38568	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789738	BI	SRX630447	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-233132	2014-10-04	5524	2344	2014-06-27	SRR1470947	SRS648423	GTEX-14BMV-0526-SM-5S2NE	RNA	SL-HBW	1	cDNAShotgunStrandAgnostic	PDO-3103	P-RNA-0002	40209	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790840	BI	SRX630459	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-229297	2014-10-04	5787	2645	2014-06-27	SRR1470969	SRS648424	GTEX-13PVQ-1926-SM-5L3GN	RNA	SL-HBA	1	cDNAShotgunStrandAgnostic	PDO-2916	P-RNA-0002	40037	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02792106	BI	SRX630468	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-214210	2014-10-04	6004	3065	2014-06-27	SRR1470988	SRS648425	GTEX-ZAB5-0926-SM-5CVMV	RNA	SL-HBV	2	cDNAShotgunStrandAgnostic	PDO-2679	P-RNA-0002	39827	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02789504	BI	SRX630473	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-227112	2014-10-04	7181	3879	2014-06-27	SRR1471011	SRS648426	GTEX-139YR-2626-SM-5K7U4	RNA	SL-HEL	5	cDNAShotgunStrandAgnostic	PDO-2911	P-RNA-0002	40032	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02791418	BI	SRX630482	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215616	2014-10-04	4949	2232	2014-06-27	SRR1471029	SRS648427	GTEX-12WSL-2326-SM-5DUXQ	RNA	SL-HDH	1	cDNAShotgunStrandAgnostic	PDO-2680	P-RNA-0002	39828	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02790306	BI	SRX630488	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-189964	2014-10-04	11910	6097	2014-06-27	SRR1471050	SRS648428	GTEX-YEC4-0526-SM-4W21U	RNA	SL-HEE	4	cDNAShotgunStrandAgnostic	PDO-1950	P-RNA-0002	38026	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02787693	BI	SRX630491	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-191601	2014-10-04	5395	2543	2014-06-27	SRR1471074	SRS648429	GTEX-ZF29-1226-SM-4WKH1	RNA	SL-HBW	1	cDNAShotgunStrandAgnostic	PDO-2180	P-RNA-0002	38406	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788215	BI	SRX630510	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-215875	2014-10-04	5923	2877	2014-06-27	SRR1471098	SRS648430	GTEX-11PRG-0926-SM-5EGI8	RNA	SL-HDJ	2	cDNAShotgunStrandAgnostic	PDO-2830	P-RNA-0002	39959	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788552	BI	SRX630514	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-228498	2014-10-04	6538	3328	2014-06-27	SRR1471117	SRS648431	GTEX-132NY-0726-SM-5KLZM	RNA	SL-HEF	3	cDNAShotgunStrandAgnostic	PDO-2913	P-RNA-0002	40034	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
RNA-Seq	GRCh37	152	SAMN02788219	BI	SRX630519	150	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Solexa-231529	2014-10-04	7344	3681	2014-06-27	SRR1471135	SRS648432	K-562-SM-5O9BA	RNA	SL-HEB	4	cDNAShotgunStrandAgnostic	PDO-3019	P-RNA-0002	40122	PRJNA75899	GRU	Homo sapiens	ILLUMINA	SRP012682
